Vessel Name,Call No,Order,Seq,Voyage Status,Port Name,Port Func,BL Code,BL Quantity,BL Date,Cargo Short Name,Arrival Local,Departure Local,Flag,Port Days,Sea Days,Port & Sea Days,Commence Date Gmt,Complete Date Gmt,total voyage days,Vessel Code,LS Sea Days,Total Sea Days,Total Port Days,Ownership,Cargo Group,Port Region,ETB,FunctionName,Region Code
DESERT OSPREY,LAZI-62,200,700,Completed,MOBILE,O,,,,,2023-02-10T05:36:00,2023-02-10T05:36:00,MARSHALL ISLANDS,0.0,0.725,0.725,2023-02-10T11:36:00,2023-06-01T07:30:00,110.8291666666,LAZI,0.0,37.1708333333333,73.6583333333333,Owned Vessel,,United States,2023-02-10T05:36:00,OTHER,NAMR
DESERT OSPREY,LAZI-69,300,600,Completed,JOSE TERMINAL,L,,53998.441,,petcoke gdp,2024-02-19T02:00:00,2024-02-29T14:48:00,MARSHALL ISLANDS,10.5333333333333,12.4958333333333,23.0291666666667,2024-02-16T21:40:00,2024-03-27T20:06:00,39.9347222083,LAZI,0.567705136075302,20.7513888888889,19.1833333333333,Owned Vessel,OTHER BULK,N South America,2024-02-21T02:00:00,LOADING,SAMR
DESERT OSPREY,LAZI-50,700,700,Completed,NEWARK,D,,0.0,,,2021-10-15T06:30:00,2021-10-21T03:30:00,MARSHALL ISLANDS,5.875,0.833333333333333,6.70833333333333,2021-09-18T11:00:00,2021-10-26T02:42:00,37.6541666666,LAZI,3.07885151890887,18.4166666666667,19.2375,Owned Vessel,,E United States,2021-10-15T19:12:00,DISCHARGING,NAMR
DESERT OSPREY,LAZI-55,600,500,Completed,ISKENDERUN,Z,,,,,2022-06-03T11:00:00,2022-06-03T11:00:00,MARSHALL ISLANDS,0.0,0.0,0.0,2022-04-07T18:30:00,2022-06-03T08:00:00,56.5625,LAZI,0.0,38.5833333333333,17.9791666666667,Owned Vessel,,Mediterranean,2022-06-03T11:00:00,REDELIVERY,EURO
DESERT OSPREY,LAZI-38,400,900,Completed,NOVOROSSIYSK,L,,40000.0,,wheat,2020-03-26T19:00:00,2020-03-31T16:30:00,MARSHALL ISLANDS,4.89583333333333,1.27083333333333,6.16666666666667,2020-03-23T13:30:00,2020-05-12T19:54:00,50.2666666666,LAZI,0.0,23.5416666666667,26.725,Owned Vessel,GRAINS,Black Sea,2020-03-28T19:06:00,LOADING,EURO
DESERT OSPREY,LAZI-65,400,400,Completed,ENSENADA,L,,7210.0,,WHEAT SEED MEX,2023-09-14T13:00:00,2023-10-09T13:30:00,MARSHALL ISLANDS,25.0208333333333,8.4375,33.4583333333333,2023-08-08T01:30:00,2023-11-12T21:30:00,96.8333333333,LAZI,0.0,49.25,47.5833333333333,Owned Vessel,BAGGED CARGO,W Mexico,2023-10-04T19:48:00,LOADING,NAMR
DESERT OSPREY,LAZI-65,300,300,Completed,GUAYMAS,L,,12577.0,,WHEAT DURUM MEX,2023-09-06T05:30:00,2023-09-10T13:30:00,MARSHALL ISLANDS,4.33333333333333,3.97916666666667,8.3125,2023-08-08T01:30:00,2023-11-12T21:30:00,96.8333333333,LAZI,0.950252702421786,49.25,47.5833333333333,Owned Vessel,GRAINS,W Mexico,2023-09-07T14:06:00,LOADING,NAMR
DESERT OSPREY,LAZI-63,200,200,Completed,INCHEON,F,,,,,2023-06-02T22:54:00,2023-06-03T16:42:00,MARSHALL ISLANDS,0.741666666666667,0.304861111111111,1.04652777777778,2023-06-01T07:30:00,2023-06-14T14:48:00,13.3041666666,LAZI,1.35720616226505,5.02916666666667,8.275,Owned Vessel,,Korea,2023-06-03T00:20:00,FUELING,ASIA
DESERT OSPREY,LAZI-63,300,600,Completed,INCHEON,Y,,,,,2023-06-04T00:01:00,2023-06-04T00:01:00,MARSHALL ISLANDS,0.0,0.936805555555556,0.936805555555556,2023-06-01T07:30:00,2023-06-14T14:48:00,13.3041666666,LAZI,0.0,5.02916666666667,8.275,Owned Vessel,,Korea,2023-06-04T00:01:00,DELIVERY,ASIA
DESERT OSPREY,LAZI-60,400,400,Completed,MANZANILLO (MEXICO),D,,0.0,,urea,2023-01-02T09:30:00,2023-01-06T17:30:00,MARSHALL ISLANDS,4.33333333333333,0.0,4.33333333333333,2022-11-26T09:54:00,2023-01-06T23:30:00,41.5666666666,LAZI,0.134489155251142,23.7291666666667,17.8375,Owned Vessel,OTHER BULK,W Mexico,2023-01-02T12:12:00,DISCHARGING,NAMR
DESERT OSPREY,LAZI-61,200,500,Completed,MANZANILLO (MEXICO),O,,,,,2023-01-06T17:30:00,2023-01-06T17:30:00,MARSHALL ISLANDS,0.0,0.645833333333333,0.645833333333333,2023-01-06T23:30:00,2023-02-10T11:36:00,34.5041666666,LAZI,0.0,11.0125,23.4916666666667,Owned Vessel,,W Mexico,2023-01-06T17:30:00,OTHER,NAMR
DESERT OSPREY,LAZI-61,100,100,Completed,MANZANILLO (MEXICO),Y,,,,,2023-01-06T17:30:00,2023-01-06T17:30:00,MARSHALL ISLANDS,0.0,0.0,0.0,2023-01-06T23:30:00,2023-02-10T11:36:00,34.5041666666,LAZI,0.0,11.0125,23.4916666666667,Owned Vessel,,W Mexico,2023-01-06T17:30:00,DELIVERY,NAMR
DESERT OSPREY,LAZI-71,800,1200,Completed,KOPER,D,,0.0,,,2024-06-08T11:18:00,2024-06-09T12:48:00,MARSHALL ISLANDS,1.0625,0.175,1.2375,2024-05-07T09:48:00,2024-06-21T00:25:00,44.60902775,LAZI,0.0,28.2986111111111,16.3104166666667,Owned Vessel,,Mediterranean,2024-06-08T14:12:00,DISCHARGING,EURO
DESERT OSPREY,LAZI-1071,700,1000,Completed,KOPER,D,,0.0,,,2024-06-08T11:18:00,2024-06-09T12:48:00,MARSHALL ISLANDS,1.0625,0.175,1.2375,2024-05-07T09:48:00,2024-06-21T00:25:00,44.60902775,LAZI,0.0,28.2986111111111,16.3104166666667,Owned Vessel,,Mediterranean,2024-06-08T14:12:00,DISCHARGING,EURO
DESERT OSPREY,LAZI-62,900,1400,Completed,TIANJIN,D,,0.0,,,2023-04-01T18:42:00,2023-06-01T15:30:00,MARSHALL ISLANDS,60.8666666666667,0.0,60.8666666666667,2023-02-10T11:36:00,2023-06-01T07:30:00,110.8291666666,LAZI,1.01636565633546,37.1708333333333,73.6583333333333,Owned Vessel,,China,2023-05-23T17:30:00,DISCHARGING,ASIA
DESERT OSPREY,LAZI-62,1000,600,Completed,TIANJIN,Z,,,,,2023-06-01T15:30:00,2023-06-01T15:30:00,MARSHALL ISLANDS,0.0,0.0,0.0,2023-02-10T11:36:00,2023-06-01T07:30:00,110.8291666666,LAZI,0.0,37.1708333333333,73.6583333333333,Owned Vessel,,China,2023-06-01T15:30:00,REDELIVERY,ASIA
DESERT OSPREY,LAZI-1062,800,800,Completed,TIANJIN,D,,0.0,,soya beans us yellow,2023-04-01T18:42:00,2023-06-01T15:30:00,MARSHALL ISLANDS,60.8666666666667,0.0,60.8666666666667,2023-02-10T11:36:00,2023-06-01T07:30:00,110.8291666666,LAZI,1.01636565633546,37.1708333333333,73.6583333333333,Owned Vessel,GRAINS,China,2023-05-23T17:30:00,DISCHARGING,ASIA
DESERT OSPREY,LAZI-28,200,200,Completed,BUSAN,F,,,,,2018-11-27T13:12:00,2018-11-27T21:00:00,MARSHALL ISLANDS,0.325,1.575,1.9,2018-11-24T08:30:00,2019-01-17T20:06:00,54.4833333333,LAZI,1.0390625,37.3395833333333,17.14375,Owned Vessel,,Korea,2018-11-27T13:12:00,FUELING,ASIA
DESERT OSPREY,LAZI-1050,600,400,Completed,NEWARK,D,,0.0,,cement,2021-10-15T06:30:00,2021-10-21T03:30:00,MARSHALL ISLANDS,5.875,0.833333333333333,6.70833333333333,2021-09-18T11:00:00,2021-10-26T02:42:00,37.6541666666,LAZI,3.07885151890887,18.4166666666667,19.2375,Owned Vessel,OTHER BULK,E United States,2021-10-15T19:12:00,DISCHARGING,NAMR
DESERT OSPREY,LAZI-70,900,1000,Completed,HOUSTON,D,,0.0,,,2024-04-28T02:48:00,2024-05-07T04:48:00,MARSHALL ISLANDS,9.08333333333333,0.0,9.08333333333333,2024-03-27T20:06:00,2024-05-07T09:48:00,40.5708333333,LAZI,3.54065972222222,23.5215277777778,17.0493055555556,Owned Vessel,,United States,2024-04-29T05:41:00,DISCHARGING,NAMR
DESERT OSPREY,LAZI-35,900,700,Completed,LAGOS (NIGERIA),D,,10333.0,,WHEAT LMW,2019-12-14T08:00:00,2019-12-29T21:30:00,MARSHALL ISLANDS,15.5625,1.60416666666667,17.1666666666667,2019-10-25T05:42:00,2020-01-17T14:30:00,84.3666666666,LAZI,0.0,31.9791666666667,52.3875,Owned Vessel,GRAINS,W Africa,2019-12-23T22:36:00,DISCHARGING,AFRA
DESERT OSPREY,LAZI-52,300,400,Completed,HOUSTON,L,,0.0,,,2021-11-18T11:00:00,2021-12-04T17:42:00,MARSHALL ISLANDS,16.2791666666667,25.6208333333333,41.9,2021-11-17T01:00:00,2022-01-11T11:00:00,55.4166666666,LAZI,0.883495145631068,27.2875,28.1291666666667,Owned Vessel,,United States,2021-11-18T17:54:00,LOADING,NAMR
DESERT OSPREY,LAZI-71,900,1300,Completed,PORTO MARGHERA,D,,0.0,,,2024-06-09T17:00:00,2024-06-13T03:48:00,MARSHALL ISLANDS,3.45,3.41666666666667,6.86666666666667,2024-05-07T09:48:00,2024-06-21T00:25:00,44.60902775,LAZI,0.0,28.2986111111111,16.3104166666667,Owned Vessel,,Mediterranean,2024-06-10T12:54:00,DISCHARGING,EURO
DESERT OSPREY,LAZI-1058,200,200,Completed,OWENDO,L,,48800.0,,manganese ore,2022-08-24T19:30:00,2022-09-01T20:00:00,MARSHALL ISLANDS,8.02083333333333,3.125,11.1458333333333,2022-08-22T21:30:00,2022-10-01T22:00:00,40.0208333333,LAZI,0.0,25.95,14.0708333333333,Owned Vessel,OTHER BULK,W Africa,2022-08-26T17:30:00,LOADING,AFRA
DESERT OSPREY,LAZI-58,300,400,Completed,OWENDO,L,,0.0,,,2022-08-24T19:30:00,2022-09-01T20:00:00,MARSHALL ISLANDS,8.02083333333333,3.125,11.1458333333333,2022-08-22T21:30:00,2022-10-01T22:00:00,40.0208333333,LAZI,0.0,25.95,14.0708333333333,Owned Vessel,,W Africa,2022-08-26T17:30:00,LOADING,AFRA
DESERT OSPREY,LAZI-35,800,900,Completed,TENERIFE,F,,,,,2019-12-04T18:30:00,2019-12-06T01:00:00,MARSHALL ISLANDS,1.27083333333333,8.25,9.52083333333333,2019-10-25T05:42:00,2020-01-17T14:30:00,84.3666666666,LAZI,0.0,31.9791666666667,52.3875,Owned Vessel,,NW Africa,2019-12-05T23:54:00,FUELING,EURO
DESERT OSPREY,LAZI-1061,200,200,Completed,LAZARO CARDENAS,L,,48040.936,,STEEL SLABS,2023-01-07T09:00:00,2023-01-14T16:30:00,MARSHALL ISLANDS,7.3125,5.65833333333333,12.9708333333333,2023-01-06T23:30:00,2023-02-10T11:36:00,34.5041666666,LAZI,0.0,11.0125,23.4916666666667,Owned Vessel,STEELS,W Mexico,2023-01-07T16:36:00,LOADING,NAMR
DESERT OSPREY,LAZI-61,300,600,Completed,LAZARO CARDENAS,L,,0.0,,,2023-01-07T09:00:00,2023-01-14T16:30:00,MARSHALL ISLANDS,7.3125,5.65833333333333,12.9708333333333,2023-01-06T23:30:00,2023-02-10T11:36:00,34.5041666666,LAZI,0.0,11.0125,23.4916666666667,Owned Vessel,,W Mexico,2023-01-07T16:36:00,LOADING,NAMR
DESERT OSPREY,LAZI-1071,800,1200,Completed,PORTO MARGHERA,D,,0.0,,,2024-06-09T17:00:00,2024-06-13T03:48:00,MARSHALL ISLANDS,3.45,3.41666666666667,6.86666666666667,2024-05-07T09:48:00,2024-06-21T00:25:00,44.60902775,LAZI,0.0,28.2986111111111,16.3104166666667,Owned Vessel,,Mediterranean,2024-06-10T12:54:00,DISCHARGING,EURO
DESERT OSPREY,LAZI-39,200,200,Completed,OWENDO,L,,39600.0,,manganese ore,2020-05-14T01:00:00,2020-05-18T12:00:00,MARSHALL ISLANDS,4.45833333333333,17.9791666666667,22.4375,2020-05-12T19:54:00,2020-06-19T12:48:00,37.7041666666,LAZI,0.0,21.9833333333333,15.7208333333333,Owned Vessel,OTHER BULK,W Africa,2020-05-15T14:18:00,LOADING,AFRA
DESERT OSPREY,LAZI-1050,300,200,Completed,ELEUSIS,L,,41870.0,,cement,2021-09-22T13:00:00,2021-09-28T10:00:00,MARSHALL ISLANDS,5.875,5.25,11.125,2021-09-18T11:00:00,2021-10-26T02:42:00,37.6541666666,LAZI,0.0,18.4166666666667,19.2375,Owned Vessel,OTHER BULK,Mediterranean,2021-09-22T15:24:00,LOADING,EURO
DESERT OSPREY,LAZI-1062,500,500,Completed,BALBOA,F,,,,,2023-02-27T01:15:00,2023-02-28T18:30:00,MARSHALL ISLANDS,1.71875,31.4666666666667,33.1854166666667,2023-02-10T11:36:00,2023-06-01T07:30:00,110.8291666666,LAZI,0.119871794871795,37.1708333333333,73.6583333333333,Owned Vessel,,W Panama,2023-02-27T01:15:00,FUELING,SAMR
DESERT OSPREY,LAZI-46,400,400,Completed,SAO LUIS,L,,43148.0,,alumina,2021-04-11T05:00:00,2021-04-13T23:00:00,MARSHALL ISLANDS,2.75,11.6666666666667,14.4166666666667,2021-03-31T17:30:00,2021-05-06T18:48:00,36.0541666666,LAZI,0.0,20.0625,15.9916666666667,Owned Vessel,OTHER BULK,Brazil,2021-04-11T20:24:00,LOADING,SAMR
DESERT OSPREY,LAZI-34,400,500,Completed,MINDELO,F,,,,,2019-10-09T03:42:00,2019-10-10T02:18:00,MARSHALL ISLANDS,0.941666666666667,6.39583333333333,7.3375,2019-09-03T14:36:00,2019-10-25T05:42:00,51.6291666666,LAZI,0.0,32.6416666666667,18.9875,Owned Vessel,,W Africa,2019-10-09T13:42:00,FUELING,AFRA
DESERT OSPREY,LAZI-38,1000,500,Completed,MINDELO,D,,0.0,,,2020-04-14T14:00:00,2020-04-18T08:30:00,MARSHALL ISLANDS,3.77083333333333,6.02083333333333,9.79166666666667,2020-03-23T13:30:00,2020-05-12T19:54:00,50.2666666666,LAZI,0.0,23.5416666666667,26.725,Owned Vessel,,W Africa,2020-04-14T16:30:00,DISCHARGING,AFRA
DESERT OSPREY,LAZI-28,300,400,Completed,NAOSHIMA,L,,48850.0,,SLAG,2018-11-29T10:48:00,2018-12-09T00:30:00,MARSHALL ISLANDS,9.57083333333333,27.5416666666667,37.1125,2018-11-24T08:30:00,2019-01-17T20:06:00,54.4833333333,LAZI,0.0,37.3395833333333,17.14375,Owned Vessel,PIECES,Japan,2018-12-01T00:00:00,LOADING,ASIA
DESERT OSPREY,LAZI-50,400,500,Completed,ELEUSIS,L,,0.0,,,2021-09-22T13:00:00,2021-09-28T10:00:00,MARSHALL ISLANDS,5.875,5.25,11.125,2021-09-18T11:00:00,2021-10-26T02:42:00,37.6541666666,LAZI,0.0,18.4166666666667,19.2375,Owned Vessel,,Mediterranean,2021-09-22T15:24:00,LOADING,EURO
DESERT OSPREY,LAZI-45,400,500,Completed,ALIAGA,L,,0.0,,,2021-03-06T11:00:00,2021-03-08T22:00:00,MARSHALL ISLANDS,2.45833333333333,5.08333333333333,7.54166666666667,2021-03-04T05:00:00,2021-03-31T17:30:00,27.5208333333,LAZI,0.0,18.2166666666667,9.30416666666667,Owned Vessel,,Mediterranean,2021-03-07T06:30:00,LOADING,EURO
DESERT OSPREY,LAZI-1045,300,200,Completed,ALIAGA,L,,35100.0,,clinker,2021-03-06T11:00:00,2021-03-08T22:00:00,MARSHALL ISLANDS,2.45833333333333,5.08333333333333,7.54166666666667,2021-03-04T05:00:00,2021-03-31T17:30:00,27.5208333333,LAZI,0.0,18.2166666666667,9.30416666666667,Owned Vessel,OTHER BULK,Mediterranean,2021-03-07T06:30:00,LOADING,EURO
DESERT OSPREY,LAZI-47,200,200,Completed,VILA DO CONDE,W,,,,,2021-05-21T10:30:00,2021-05-25T00:01:00,MARSHALL ISLANDS,3.56319444444444,0.0,3.56319444444444,2021-05-06T18:48:00,2021-06-14T17:36:00,38.95,LAZI,3.46101499423299,26.2583333333333,12.6916666666667,Owned Vessel,,Brazil,2021-05-25T00:01:00,WAITING,SAMR
DESERT OSPREY,LAZI-49,200,200,Completed,SAN PEDRO (IVORY COAST),L,,43260.394,,nickel ore,2021-08-19T20:30:00,2021-08-27T09:00:00,MARSHALL ISLANDS,7.52083333333333,11.5423611111111,19.0631944444444,2021-08-16T14:30:00,2021-09-18T11:00:00,32.8541666666,LAZI,0.0,17.1256944444444,15.7284722222222,Owned Vessel,OTHER BULK,W Africa,2021-08-20T18:48:00,LOADING,AFRA
DESERT OSPREY,LAZI-44,200,200,Completed,SAN PEDRO (IVORY COAST),L,,43500.624,,nickel ore,2021-02-03T07:30:00,2021-02-07T16:00:00,MARSHALL ISLANDS,4.35416666666667,16.7291666666667,21.0833333333333,2021-01-31T16:30:00,2021-03-04T05:00:00,31.5208333333,LAZI,0.0,19.3541666666667,12.1666666666667,Owned Vessel,OTHER BULK,W Africa,2021-02-03T10:12:00,LOADING,AFRA
DESERT OSPREY,LAZI-40,300,500,Completed,UST-LUGA,L,,40000.0,,coal,2020-06-21T22:00:00,2020-06-23T08:00:00,MARSHALL ISLANDS,1.41666666666667,12.9166666666667,14.3333333333333,2020-06-19T12:48:00,2020-07-20T03:12:00,30.6,LAZI,2.45579861111111,15.175,15.425,Owned Vessel,OTHER BULK,Baltic,2020-06-22T01:18:00,LOADING,EURO
DESERT OSPREY,LAZI-36,200,200,Completed,SAN PEDRO (IVORY COAST),L,,43701.297,,nickel ore,2020-01-19T11:30:00,2020-01-24T19:00:00,MARSHALL ISLANDS,5.3125,6.0625,11.375,2020-01-17T14:30:00,2020-02-17T13:00:00,30.9375,LAZI,0.0,15.9375,15.0,Owned Vessel,OTHER BULK,W Africa,2020-01-19T14:48:00,LOADING,AFRA
DESERT OSPREY,LAZI-70,500,1200,Completed,HEREKE,L,,0.0,,,2024-03-31T16:25:00,2024-04-04T13:00:00,MARSHALL ISLANDS,3.85763888888889,1.47916666666667,5.33680555555556,2024-03-27T20:06:00,2024-05-07T09:48:00,40.5708333333,LAZI,0.0,23.5215277777778,17.0493055555556,Owned Vessel,,Mediterranean,2024-03-31T18:28:00,LOADING,EURO
DESERT OSPREY,LAZI-70,400,700,Completed,HEREKE,O,,,,,2024-03-31T16:25:00,2024-03-31T16:25:00,MARSHALL ISLANDS,0.0,0.0,0.0,2024-03-27T20:06:00,2024-05-07T09:48:00,40.5708333333,LAZI,0.0,23.5215277777778,17.0493055555556,Owned Vessel,,Mediterranean,2024-03-31T16:25:00,OTHER,EURO
DESERT OSPREY,LAZI-70,300,600,Completed,HEREKE,W,,,,,2024-03-28T02:00:00,2024-03-31T12:00:00,MARSHALL ISLANDS,3.41666666666667,0.184027777777778,3.60069444444444,2024-03-27T20:06:00,2024-05-07T09:48:00,40.5708333333,LAZI,0.122604166666667,23.5215277777778,17.0493055555556,Owned Vessel,,Mediterranean,2024-03-28T02:00:00,WAITING,EURO
DESERT OSPREY,LAZI-70,200,500,Completed,HEREKE,O,,,,,2024-03-27T23:06:00,2024-03-27T23:06:00,MARSHALL ISLANDS,0.0,0.120833333333333,0.120833333333333,2024-03-27T20:06:00,2024-05-07T09:48:00,40.5708333333,LAZI,0.0,23.5215277777778,17.0493055555556,Owned Vessel,,Mediterranean,2024-03-27T23:06:00,OTHER,EURO
DESERT OSPREY,LAZI-69,800,500,Completed,HEREKE,Z,,,,,2024-03-27T23:06:00,2024-03-27T23:06:00,MARSHALL ISLANDS,0.0,0.0,0.0,2024-02-16T21:40:00,2024-03-27T20:06:00,39.9347222083,LAZI,0.0,20.7513888888889,19.1833333333333,Owned Vessel,,Mediterranean,2024-03-27T23:06:00,REDELIVERY,EURO
DESERT OSPREY,LAZI-69,700,1100,Completed,HEREKE,D,,0.0,,,2024-03-21T00:30:00,2024-03-27T23:06:00,MARSHALL ISLANDS,6.94166666666667,0.0,6.94166666666667,2024-02-16T21:40:00,2024-03-27T20:06:00,39.9347222083,LAZI,0.0,20.7513888888889,19.1833333333333,Owned Vessel,,Mediterranean,2024-03-21T09:18:00,DISCHARGING,EURO
DESERT OSPREY,LAZI-70,100,100,Completed,HEREKE,Y,,,,,2024-03-27T23:06:00,2024-03-27T23:06:00,MARSHALL ISLANDS,0.0,0.0,0.0,2024-03-27T20:06:00,2024-05-07T09:48:00,40.5708333333,LAZI,0.0,23.5215277777778,17.0493055555556,Owned Vessel,,Mediterranean,2024-03-27T23:06:00,DELIVERY,EURO
DESERT OSPREY,LAZI-1070,400,800,Completed,HEREKE,L,,43067.0,,cement,2024-03-31T16:25:00,2024-04-04T13:00:00,MARSHALL ISLANDS,3.85763888888889,1.47916666666667,5.33680555555556,2024-03-27T20:06:00,2024-05-07T09:48:00,40.5708333333,LAZI,0.0,23.5215277777778,17.0493055555556,Owned Vessel,OTHER BULK,Mediterranean,2024-03-31T18:28:00,LOADING,EURO
DESERT OSPREY,LAZI-1070,300,300,Completed,HEREKE,Y,,,,,2024-03-31T16:25:00,2024-03-31T16:25:00,MARSHALL ISLANDS,0.0,0.0,0.0,2024-03-27T20:06:00,2024-05-07T09:48:00,40.5708333333,LAZI,0.0,23.5215277777778,17.0493055555556,Owned Vessel,,Mediterranean,2024-03-31T16:25:00,DELIVERY,EURO
DESERT OSPREY,LAZI-1070,200,200,Completed,HEREKE,W,,,,,2024-03-28T02:00:00,2024-03-31T12:00:00,MARSHALL ISLANDS,3.41666666666667,0.184027777777778,3.60069444444444,2024-03-27T20:06:00,2024-05-07T09:48:00,40.5708333333,LAZI,0.122604166666667,23.5215277777778,17.0493055555556,Owned Vessel,,Mediterranean,2024-03-28T02:00:00,WAITING,EURO
DESERT OSPREY,LAZI-47,300,300,Completed,VILA DO CONDE,L,,52500.59,,alumina,2021-05-25T00:01:00,2021-05-28T12:00:00,MARSHALL ISLANDS,3.49930555555556,11.4791666666667,14.9784722222222,2021-05-06T18:48:00,2021-06-14T17:36:00,38.95,LAZI,0.0,26.2583333333333,12.6916666666667,Owned Vessel,OTHER BULK,Brazil,2021-05-25T00:06:00,LOADING,SAMR
DESERT OSPREY,LAZI-38,500,1700,Completed,BOSPORUS,I,,,,,2020-04-01T23:00:00,2020-04-03T15:30:00,MARSHALL ISLANDS,1.6875,0.3125,2.0,2020-03-23T13:30:00,2020-05-12T19:54:00,50.2666666666,LAZI,0.0,23.5416666666667,26.725,Owned Vessel,,Mediterranean,2020-04-01T23:00:00,CANAL TRANSIT,AFRA
DESERT OSPREY,LAZI-32,300,500,Completed,PUNTA ALVEAR,L,,40914.94,,corn yellow,2019-06-03T04:00:00,2019-06-29T20:30:00,MARSHALL ISLANDS,26.6875,11.8625,38.55,2019-05-21T11:12:00,2019-07-20T22:12:00,60.4583333333,LAZI,0.0,24.6875,35.7708333333333,Owned Vessel,GRAINS,E South America,2019-06-18T14:15:00,LOADING,SAMR
DESERT OSPREY,LAZI-38,300,1400,Completed,BOSPORUS,I,,,,,2020-03-23T17:30:00,2020-03-25T12:00:00,MARSHALL ISLANDS,1.77083333333333,1.29166666666667,3.0625,2020-03-23T13:30:00,2020-05-12T19:54:00,50.2666666666,LAZI,0.0,23.5416666666667,26.725,Owned Vessel,,Mediterranean,2020-03-23T17:30:00,CANAL TRANSIT,AFRA
DESERT OSPREY,LAZI-1071,1300,1800,Completed,BOSPORUS,I,,,,,2024-06-20T06:54:00,2024-06-21T03:25:00,MARSHALL ISLANDS,0.854861111111111,0.0,0.854861111111111,2024-05-07T09:48:00,2024-06-21T00:25:00,44.60902775,LAZI,0.0,28.2986111111111,16.3104166666667,Owned Vessel,,Mediterranean,2024-06-20T06:54:00,CANAL TRANSIT,AFRA
DESERT OSPREY,LAZI-46,600,600,Completed,LES ESCOUMINS,Z,,,,,2021-05-06T14:48:00,2021-05-06T14:48:00,MARSHALL ISLANDS,0.0,0.0,0.0,2021-03-31T17:30:00,2021-05-06T18:48:00,36.0541666666,LAZI,1.08333333333333,20.0625,15.9916666666667,Owned Vessel,,St Lawrence,2021-05-06T14:48:00,REDELIVERY,NAMR
DESERT OSPREY,LAZI-1062,400,400,Completed,PANAMA CANAL,I,,,,,2023-02-20T21:30:00,2023-02-27T01:15:00,MARSHALL ISLANDS,6.15625,0.0,6.15625,2023-02-10T11:36:00,2023-06-01T07:30:00,110.8291666666,LAZI,0.0282051282051282,37.1708333333333,73.6583333333333,Owned Vessel,,E Panama,2023-02-20T21:30:00,CANAL TRANSIT,SAMR
DESERT OSPREY,LAZI-1061,300,300,Completed,PANAMA CANAL,I,,,,,2023-01-20T09:18:00,2023-01-26T21:30:00,MARSHALL ISLANDS,6.50833333333333,4.70833333333333,11.2166666666667,2023-01-06T23:30:00,2023-02-10T11:36:00,34.5041666666,LAZI,0.0273900169204738,11.0125,23.4916666666667,Owned Vessel,,E Panama,2023-01-20T09:18:00,CANAL TRANSIT,SAMR
DESERT OSPREY,LAZI-62,500,1000,Completed,PANAMA CANAL,I,,,,,2023-02-20T21:30:00,2023-02-27T01:15:00,MARSHALL ISLANDS,6.15625,0.0,6.15625,2023-02-10T11:36:00,2023-06-01T07:30:00,110.8291666666,LAZI,0.0282051282051282,37.1708333333333,73.6583333333333,Owned Vessel,,E Panama,2023-02-20T21:30:00,CANAL TRANSIT,SAMR
DESERT OSPREY,LAZI-61,400,700,Completed,PANAMA CANAL,I,,,,,2023-01-20T09:18:00,2023-01-26T21:30:00,MARSHALL ISLANDS,6.50833333333333,4.70833333333333,11.2166666666667,2023-01-06T23:30:00,2023-02-10T11:36:00,34.5041666666,LAZI,0.0273900169204738,11.0125,23.4916666666667,Owned Vessel,,E Panama,2023-01-20T09:18:00,CANAL TRANSIT,SAMR
DESERT OSPREY,LAZI-60,300,500,Completed,PANAMA CANAL,F,,,,,2022-12-24T16:30:00,2022-12-27T07:00:00,MARSHALL ISLANDS,2.60416666666667,6.14583333333333,8.75,2022-11-26T09:54:00,2023-01-06T23:30:00,41.5666666666,LAZI,0.0297222222222222,23.7291666666667,17.8375,Owned Vessel,,E Panama,2022-12-24T16:30:00,FUELING,SAMR
DESERT OSPREY,LAZI-28,500,600,Completed,PANAMA CANAL,I,,,,,2019-01-04T23:30:00,2019-01-06T04:27:00,MARSHALL ISLANDS,1.20625,0.60625,1.8125,2018-11-24T08:30:00,2019-01-17T20:06:00,54.4833333333,LAZI,0.1421875,37.3395833333333,17.14375,Owned Vessel,,E Panama,2019-01-04T23:30:00,CANAL TRANSIT,SAMR
DESERT OSPREY,LAZI-65,500,700,Completed,PANAMA CANAL,F,,,,,2023-10-18T02:00:00,2023-10-19T12:00:00,MARSHALL ISLANDS,1.41666666666667,15.75,17.1666666666667,2023-08-08T01:30:00,2023-11-12T21:30:00,96.8333333333,LAZI,0.0251854510648481,49.25,47.5833333333333,Owned Vessel,,E Panama,2023-10-19T02:00:00,FUELING,SAMR
DESERT OSPREY,LAZI-30,900,600,Completed,DNEPRO-BUGSKY,Z,,,,,2019-03-27T20:40:00,2019-03-27T20:40:00,MARSHALL ISLANDS,0.0,0.0,0.0,2019-02-26T21:25:00,2019-03-27T18:40:00,28.8854166666,LAZI,0.0,19.0409722222222,9.84444444444444,Owned Vessel,,Black Sea,2019-03-27T20:40:00,REDELIVERY,EURO
DESERT OSPREY,LAZI-54,300,300,Completed,SKAW,F,,,,,2022-02-12T14:30:00,2022-02-13T06:00:00,MARSHALL ISLANDS,0.645833333333333,1.55416666666667,2.2,2022-02-05T22:00:00,2022-04-07T18:30:00,60.8541666666,LAZI,2.05868055555556,31.2708333333333,29.5833333333333,Owned Vessel,,North Europe,2022-02-12T16:30:00,FUELING,EURO
